sentence_id,source_doc,page_num,raw_text,predicted_type,signals,confidence_score,is_constraint,constraint_type,entities,threshold,exception,notes
UNITE_HE_0204,UNITE_HERE_Local362_SSP_Airport,29,"All service charges charged by the Employer shall remain the property of the Employer. 12.5 Pay Days and Direct Deposit: Employees shall be paid on a bi-weekly basis on Tuesdays before the end of their regular shift, unless applicable law requires otherwise.",HARD,deontic:obligation|exception,3,Yes,HARD,"Employer, Employees",pay_days=bi-weekly,unless applicable law requires otherwise,"auto-openai:The sentence establishes a mandatory payment schedule for employees, which is a hard constraint, and includes an exception for legal requirements."
UNITE_HE_0047,UNITE_HERE_Local362_SSP_Airport,12,The Employer shall not take action against any employee solely because the employee is subject to an immigration proceeding where the employee is otherwise permitted to work.,HARD,deontic:prohibition|deontic:obligation|exception,3,Yes,HARD,"employer, employee",,,"auto-openai:The sentence imposes a mandatory restriction on the employer's actions regarding employees involved in immigration proceedings, indicating a hard constraint."
UNITE_HE_0132,UNITE_HERE_Local362_SSP_Airport,24,"Time limits may be waived by mutual agreement of the Employer and the Union. 10.3 Process and Steps: The following constitutes the exclusive method for resolving grievances between the parties under this Agreement, unless any step is waived or modified in writing by mutual consent of the Employer and the Union.",SOFT,deontic:permission|exception,3,Yes,SOFT,"Employer, Union",,unless any step is waived or modified in writing by mutual consent of the Employer and the Union,"auto-openai:The sentence describes a process that can be modified by mutual agreement, indicating a discretionary nature."
UNITE_HE_0044,UNITE_HERE_Local362_SSP_Airport,12,"ARTICLE 6 IMMIGRATION RIGHTS AND ETHNIC DIVERSITY To the extent consistent with applicable law, no employee covered by this Agreement who has successfully completed his or her probationary period hereunder shall suffer any loss of seniority due to any changes in the employee’s social security number, provided that the employee’s new social security number is valid and the employee is authorized to work in the United States at and for the Company.",HARD,deontic:obligation|deontic:prohibition|exception,3,Yes,HARD,"employee, company",,provided that the employee’s new social security number is valid and the employee is authorized to work in the United States,"auto-openai:The sentence establishes a mandatory condition regarding seniority loss that must be adhered to, making it a hard constraint."
UNITE_HE_0043,UNITE_HERE_Local362_SSP_Airport,12,"Should a dispute arise with respect to such ADA issues and should the parties fail to reach agreement, such ADA dispute shall be subject to the grievance and arbitration procedure, and may be submitted to final and binding arbitration to determine an appropriate remedy under applicable law and this Agreement.",HARD,deontic:obligation|deontic:preference|deontic:permission|exception,3,Yes,SOFT,"parties, ADA issues",,should the parties fail to reach agreement,"auto-openai:The sentence outlines a procedure for resolving disputes, indicating that arbitration may occur if an agreement is not reached, which reflects a discretionary process."
UNITE_HE_0291,UNITE_HERE_Local362_SSP_Airport,43,"Repeated procedural deficiencies will be subject to corrective action, which may range from a written warning to termination.",SOFT,deontic:permission|exception,3,Yes,SOFT,"operator, union",,,"auto-openai:The sentence describes a range of corrective actions that may be taken for procedural deficiencies, indicating discretion in the application of these actions."
UNITE_HE_0215,UNITE_HERE_Local362_SSP_Airport,30,"(6) to ten (10) years of continuous employment shall accrue twenty (20) days of PTO per year, at the rate of 1.67 days per month. e.",HARD,deontic:obligation|threshold,3,Yes,HARD,"operator, union",PTO=20days/year,,"auto-openai:The sentence specifies a mandatory accrual of PTO based on years of continuous employment, using 'shall' which indicates a hard constraint."
UNITE_HE_0119,UNITE_HERE_Local362_SSP_Airport,23,"(7) calendar days in length unless the parties agree to a longer period, pending investigation of the allegations which may lead to discharge.",SOFT,deontic:permission|exception,3,Yes,SOFT,parties,max_duration=7days,unless the parties agree to a longer period,"auto-openai:The sentence specifies a duration that can be extended by mutual agreement, indicating it is a soft constraint."
UNITE_HE_0216,UNITE_HERE_Local362_SSP_Airport,30,"Employees with eleven (11) or more years of continuous employment shall accrue twenty-five (25) days of PTO per year, at the rate of 2.08 days per month.",HARD,deontic:obligation|threshold,3,Yes,HARD,employees,"min_years=11, PTO_days=25",,"auto-openai:The sentence establishes a mandatory rule for PTO accrual based on years of continuous employment, using 'shall' which indicates a hard constraint."
UNITE_HE_0268,UNITE_HERE_Local362_SSP_Airport,36,"If a governmental agency such as the Transportation Security Administration determines that an employee of the Employer is unacceptable, the Employer has no recourse but to terminate their employment. 22.3 Inspections and Lockers: Lockers (if any), employee handbags, and employee carry bags and similar items may be subject to inspection in the rare instance in which there is determined to be a facility-wide problem with theft (i.e. demonstrable evidence of product shortages or shrinkage).",SOFT,deontic:permission|exception,3,Yes,HARD,"Employer, employee, governmental agency",,,"auto-openai:The sentence imposes a mandatory action on the Employer to terminate employment based on a determination by a governmental agency, indicating a hard constraint."
UNITE_HE_0267,UNITE_HERE_Local362_SSP_Airport,36,"Once established, the employees shall be notified in writing. 22.2 Employment Suitability: The Union understands that the Employer is subject to direction from their clients and other third parties with jurisdiction over the facility regarding background checks, pre and post employment drug testing, etc.",HARD,deontic:obligation|exception,3,Yes,SOFT,"employer, union, clients, third parties",,,"auto-openai:The sentence indicates that the employer is subject to external direction regarding employment suitability processes, which implies a level of discretion and negotiation rather than a mandatory requirement."
UNITE_HE_0225,UNITE_HERE_Local362_SSP_Airport,31,"In the event of illness or emergency preventing the employee from requesting PTO in advance, the employee must notify a manager of his or her intention to take unscheduled PTO no later than the start of the employee’s regularly scheduled shift and explain the need for unscheduled PTO.",HARD,deontic:obligation|exception,3,Yes,HARD,"employee, manager",,,"auto-openai:The sentence mandates that the employee must notify a manager of their intention to take unscheduled PTO, which is a legally binding requirement."
UNITE_HE_0109,UNITE_HERE_Local362_SSP_Airport,22,"Progressive discipline for violating this policy is based on the following schedule: If employed less than 90 days: If employed more than 90 days: 1 occurrence Final warning 1, 2, or 3 occurrences Written warnings 2 occurrences Termination 4 occurrences Final warning 5 occurrences Termination 8.3 Representative At Disciplinary Meeting: An employee shall be permitted to have a Shop Steward or Union Representative at any meeting with the Employer or its agent, which meeting is for the purpose of investigating alleged misconduct by the employee that might be the basis for, or which may result in, the discharge, suspension or other disciplinary action with respect to the employee.",HARD,deontic:obligation|deontic:permission|threshold,3,Yes,HARD,"employee, employer, union, shop steward",max_occurrences=8,,"auto-openai:The sentence outlines a mandatory progressive discipline policy with specific consequences for violations, indicating a legally binding requirement."
UNITE_HE_0226,UNITE_HERE_Local362_SSP_Airport,31,"In the event that an illness or emergency requires more than one day of time off, the employee must notify a manager of the need for additional time off no later than the start of the employee’s shift on each subsequent day, unless the manager indicates otherwise.",HARD,deontic:obligation|exception,3,Yes,HARD,"employee, manager",,unless the manager indicates otherwise,"auto-openai:The sentence imposes a mandatory requirement for the employee to notify the manager about the need for additional time off, making it a hard constraint."
UNITE_HE_0257,UNITE_HERE_Local362_SSP_Airport,35,"Employees must have their selected item(s) with them at the time of purchase; items must be paid for prior to consumption; employees are not permitted to portion, price, ring up, or bag their own purchases; employees must retain their receipt until the end of their scheduled shift; receipts are subject to inspection by management at any time during the employee’s shift; employees will be required to clock in and out for meal periods; and employees must consume their meals in approved areas.",HARD,deontic:obligation|exception,3,Yes,HARD,"employees, management",,,"auto-openai:The sentence outlines mandatory rules for employee behavior regarding purchases and meal periods, indicating no discretion is allowed."
UNITE_HE_0080,UNITE_HERE_Local362_SSP_Airport,18,"7.7 Permanent Unit Closing or Layoff: In the event of a permanent unit closing or layoff, a qualified laid-off employee, based on Company seniority, will be permitted to bump into a position with the Employer in the same classification but in a different location or in a different schedule with comparable total hours, if available, held by an employee in the same job classification with less Company seniority. 7.8 Bumping: Bumping shall not be permitted except in cases of permanent unit closing or layoff.",HARD,deontic:prohibition|deontic:obligation|exception,3,Yes,HARD,"Employer, employee",,Bumping shall not be permitted except in cases of permanent unit closing or layoff.,"auto-openai:The sentence establishes mandatory conditions for bumping rights during layoffs, indicating a hard constraint due to the use of 'will be permitted' and 'shall not be permitted'."
UNITE_HE_0002,UNITE_HERE_Local362_SSP_Airport,6,"Any questions arising out of the application or interpretation of this Article shall be subject to the arbitration provisions of this Agreement. 1.3 The Employer shall not enter into any agreement with any individual employee covered by this Agreement the terms of which conflict with any of the terms of this Agreement. 1.4 Whenever in this Agreement the masculine gender is used, it shall be deemed to include the feminine gender.",HARD,deontic:prohibition|deontic:obligation|exception,3,Yes,HARD,"Employer, employee, Agreement",,,"auto-openai:The sentence contains mandatory language indicating that the Employer cannot enter into conflicting agreements, which constitutes a hard constraint."
UNITE_HE_0250,UNITE_HERE_Local362_SSP_Airport,33,Such examinations shall be limited to an evaluation of the employee for the conditions related to the circumstances requiring the leave. 14.9 Accrual of Benefits and Seniority: Accrual of benefits and seniority shall be suspended during any leave of absence except as otherwise required by applicable law.,HARD,deontic:obligation|exception,3,Yes,HARD,"employee, union, authority",,except as otherwise required by applicable law,"auto-openai:The sentence imposes a mandatory suspension of benefits and seniority during leave, which is a hard constraint."
UNITE_HE_0235,UNITE_HERE_Local362_SSP_Airport,32,"(8) weeks of unpaid medical leave. 14.2 Pregnancy Leave: An employee may avail herself of a pregnancy leave of absence subject to the provisions of applicable State and/or Federal law. 14.3 Bereavement Leave: A full-time employee who has completed probation shall be granted paid leave of absence to attend a funeral because of death in an employee’s immediate family, which for the purpose of this provision shall be defined as spouse, child or step child, grandchild, parent, grandparent, current father-in-law or mother-in-law, brother, sister, or domestic partner.",HARD,deontic:obligation|deontic:permission|exception,3,Yes,SOFT,"employee, union",,subject to the provisions of applicable State and/or Federal law,"auto-openai:The sentence outlines various types of leave that employees may take, indicating discretion and subject to legal provisions, thus classifying it as a soft constraint."
UNITE_HE_0237,UNITE_HERE_Local362_SSP_Airport,32,"(3) consecutive paid days, except where travel distances exceed 250 miles from the place of employment, in which case the employee shall be granted up to two",HARD,deontic:obligation|exception,3,Yes,HARD,"employee, employer","max_days=3, max_travel_distance=250miles",where travel distances exceed 250 miles from the place of employment,auto-openai:The sentence specifies a mandatory condition for granting paid days off with a clear threshold and an exception clause.
UNITE_HE_0098,UNITE_HERE_Local362_SSP_Airport,20,Employees who fail to adhere to Au Bon Pain brand standards shall be subject to discipline up to and including discharge.,HARD,deontic:obligation|exception,3,Yes,HARD,"employees, Au Bon Pain",,,"auto-openai:The sentence imposes a mandatory disciplinary action for non-adherence to brand standards, indicating no discretion in enforcement."
UNITE_HE_0242,UNITE_HERE_Local362_SSP_Airport,33,"(6) months. 14.6 Union Leave: Leaves of absence without pay or benefits shall be granted to employees for the purpose of accepting employment with the Union, provided that",HARD,deontic:obligation|exception,3,Yes,SOFT,"union, employees",max_leave_duration=6,provided that,"auto-openai:The sentence outlines a condition for granting leaves of absence for union employment, which is discretionary and includes a numeric threshold."
UNITE_HE_0097,UNITE_HERE_Local362_SSP_Airport,20,Failure to clock in or out for the unpaid breaks mentioned in Article 11.6 shall be subject to progressive counseling.,HARD,deontic:obligation|exception,3,Yes,SOFT,"operator, union",,,"auto-openai:The sentence indicates a consequence for not clocking in or out, but it uses 'shall be subject to,' which implies discretion in the application of counseling."
UNITE_HE_0037,UNITE_HERE_Local362_SSP_Airport,11,"The committee shall consist of not more than two representatives of the Company, who shall be the General Manager and the regional Human Resources representative, and the Union unless otherwise agreed.",HARD,deontic:obligation|exception,3,Yes,HARD,"Company, General Manager, Human Resources representative, Union",max_representatives=2,unless otherwise agreed,"auto-openai:The sentence specifies a mandatory composition of the committee with a maximum number of representatives, indicating a hard constraint."
UNITE_HE_0240,UNITE_HERE_Local362_SSP_Airport,33,"When an employee covered by this Agreement is summoned for jury duty, the Employer shall grant such employee time off for jury duty and will pay the employee the difference between his/her jury duty pay and the regular straight time hourly rate for the regularly scheduled hours of work for up to ten (10) work days in any calendar year, unless applicable state law requires better. 14.5 Personal Leave: Employees with one year of service desiring an unpaid leave of absence for personal or family circumstances, or as provided in Section 14.6 below, must first secure written agreement from the Employer.",HARD,deontic:obligation|deontic:obligation|exception,3,Yes,HARD,"Employer, employee",max_days=10,unless applicable state law requires better,"auto-openai:The sentence imposes a mandatory obligation on the Employer to grant time off for jury duty and pay the difference, making it a hard constraint."
UNITE_HE_0009,UNITE_HERE_Local362_SSP_Airport,7,"In locations where orientation sessions are not regularly scheduled, the Union shall be provided with the above referenced information within 5 days of the first shift worked by the new employee. 2.4 Union Dues:",HARD,deontic:obligation|threshold,3,Yes,HARD,"Union, new employee",5 days,,"auto-openai:The sentence imposes a mandatory requirement for the Union to receive information within a specified timeframe, indicating a hard constraint."
UNITE_HE_0179,UNITE_HERE_Local362_SSP_Airport,26,"The decision of the Arbitrator shall become a part of this Agreement, and each of the parties hereto agrees to abide by the said decision of the Arbitrator. 10.4 Sole and Exclusive Remedy: The parties agree that the grievance procedure set forth in this Article shall be the sole and exclusive method of settling all claims, grievances or controversies arising out of the terms of this Agreement. 10.5 Arbitration Awards: All claims for wages lost because of unjust suspension or discharge shall be limited in the amount, if any, agreed to by the Employer and Union or ordered by the arbitrator if taken to arbitration, but, in any event, less any unemployment compensation unless repayment of unemployment compensation is required by law (after final determination by the State) and less other compensation that the grievant may have received from any source intended to replace income the grievant lost from the Employer during the period for which back pay is claimed. 10.6 Employer Grievances Filed With The Union: In the case of grievances submitted by the Employer, the grievance may be, as an alternative in the Employer’s discretion, submitted directly to the International Union.",HARD,deontic:obligation|deontic:permission|exception,3,Yes,HARD,"Employer, Union, Arbitrator",,unless repayment of unemployment compensation is required by law,"auto-openai:The sentence outlines mandatory procedures and limitations regarding arbitration decisions and grievance settlements, indicating a legally binding nature."
UNITE_HE_0304,UNITE_HERE_Local362_SSP_Airport,45,"No change may be given from an associate’s personal monies, except with self-cashiering servers.",SOFT,deontic:permission|exception,3,Yes,HARD,"associate, self-cashiering servers",,self-cashiering servers,"auto-openai:The sentence imposes a strict rule regarding changes to personal monies, indicating no discretion is allowed except for a specific group."
UNITE_HE_0302,UNITE_HERE_Local362_SSP_Airport,45,(Unless approved by manager/supervisor during POS emergency.) Currency denominations of $50.00 or $100.00 bills must be checked with a currency pen.,HARD,deontic:obligation|exception,3,Yes,HARD,"manager, supervisor",,Unless approved by manager/supervisor during POS emergency.,"auto-openai:The sentence imposes a mandatory requirement to check currency denominations with a currency pen, indicating a hard constraint with a specific exception."
UNITE_HE_0189,UNITE_HERE_Local362_SSP_Airport,28,(c) Authorization: No employee shall work overtime unless such overtime work has been authorized in advance by his/her supervisor.,HARD,deontic:obligation|deontic:prohibition|exception,3,Yes,HARD,"employee, supervisor",,unless such overtime work has been authorized in advance,"auto-openai:The sentence imposes a mandatory requirement that overtime work must be authorized in advance, indicating a hard constraint."
UNITE_HE_0310,UNITE_HERE_Local362_SSP_Airport,45,"End of Shift Associates may not generate register reports of any type, unless authorized by management.",SOFT,deontic:restriction|deontic:permission|exception,3,Yes,SOFT,"End of Shift Associates, management",,unless authorized by management,"auto-openai:The sentence indicates a discretionary action that requires management approval, classifying it as a soft constraint."
UNITE_HE_0022,UNITE_HERE_Local362_SSP_Airport,9,The Employer shall not be required to recognize any employee as a Union Steward until and unless it has received the aforementioned written notification.,HARD,deontic:prohibition|deontic:obligation|exception,3,Yes,HARD,"Employer, Union",,unless it has received the aforementioned written notification,"auto-openai:The sentence imposes a mandatory requirement on the Employer regarding the recognition of a Union Steward, making it a hard constraint."
UNITE_HE_0194,UNITE_HERE_Local362_SSP_Airport,28,(2) shifts in succession due to the demands of the business. 11.6 Breaks: Employees shall receive a 15-minute paid break period for every 4 hours worked.,HARD,deontic:obligation|threshold,3,Yes,HARD,"employees, operator","min_break=15min, max_hours=4",,"auto-openai:The sentence specifies mandatory break periods for employees, indicating a hard constraint with specific thresholds."
UNITE_HE_0025,UNITE_HERE_Local362_SSP_Airport,9,"The Employer will not discriminate against the Shop Steward in the proper performance of his/her Union duties provided that such duties do not unreasonably interfere with his/her regular work or with the work of other employees and he/she shall not leave his/her work station without first notifying his/her appropriate Supervisor as to his/her intent, the reason therefore, where he/she can be reached and the estimated time he/she will be gone.",HARD,deontic:prohibition|deontic:obligation|exception,3,Yes,HARD,"Employer, Shop Steward, Supervisor, Union, employees",,provided that such duties do not unreasonably interfere with his/her regular work or with the work of other employees,auto-openai:The sentence imposes a mandatory obligation on the Employer not to discriminate against the Shop Steward while outlining specific conditions under which the Shop Steward can perform Union duties.
UNITE_HE_0223,UNITE_HERE_Local362_SSP_Airport,31,"Once requested, the Employer shall give the employee a response as to whether the request will be granted or denied within five",HARD,deontic:obligation,2,Yes,HARD,"Employer, employee",response_time=5,,"auto-openai:The sentence imposes a mandatory requirement on the Employer to respond to the employee's request within a specified time frame, indicating a hard constraint."
UNITE_HE_0222,UNITE_HERE_Local362_SSP_Airport,31,"(7) days in advance, but may not be requested more than twelve (12) months in advance.",SOFT,deontic:restriction|deontic:permission,2,Yes,SOFT,"operator, union",max_request_advance=12months,none,"auto-openai:The sentence specifies a limit on how far in advance requests can be made, indicating a discretionary constraint."
UNITE_HE_0178,UNITE_HERE_Local362_SSP_Airport,26,All expenses of the Arbitrator shall be jointly and equally shared by the parties.,HARD,deontic:obligation,2,Yes,HARD,"parties, arbitrator",,,"auto-openai:The sentence imposes a mandatory requirement for the parties to share expenses equally, indicating no discretion in the obligation."
UNITE_HE_0221,UNITE_HERE_Local362_SSP_Airport,31,Scheduled PTO must be requested seven,HARD,deontic:obligation,2,Yes,HARD,"operator, union",empty string,empty string,"auto-openai:The sentence specifies a mandatory requirement for requesting PTO, indicating a hard constraint."
UNITE_HE_0177,UNITE_HERE_Local362_SSP_Airport,26,"This Arbitrator shall have no authority to amend, alter, add to or subtract from this Agreement.",HARD,deontic:obligation,2,Yes,HARD,"Arbitrator, Agreement",,,"auto-openai:The sentence establishes a definitive limitation on the authority of the Arbitrator, indicating a legally binding constraint with no discretion allowed."
UNITE_HE_0176,UNITE_HERE_Local362_SSP_Airport,26,The decision of the arbitrator shall be final and binding upon the parties.,HARD,deontic:obligation,2,Yes,HARD,"arbitrator, parties",,,"auto-openai:The sentence establishes a definitive ruling by the arbitrator that must be adhered to by the parties, indicating a legally binding obligation."
UNITE_HE_0175,UNITE_HERE_Local362_SSP_Airport,26,"The arbitrator selected shall hold a hearing promptly and shall issue a written decision not later than thirty (30) days from the date of the close of the hearings or, if oral hearings have been waived, then from the date on which the written final statements and proofs on issues were submitted.",HARD,deontic:obligation,2,Yes,HARD,"arbitrator, union, operator",max_days=30,if oral hearings have been waived,"auto-openai:The sentence specifies a mandatory timeline for the arbitrator to issue a decision, indicating a hard constraint."
UNITE_HE_0220,UNITE_HERE_Local362_SSP_Airport,31,"(b) Scheduling: Where possible, PTO should be planned and scheduled and approved by the Employer.",SOFT,deontic:preference|deontic:preference,2,Yes,SOFT,"Employer, PTO",,,"auto-openai:The sentence indicates that PTO should be planned and scheduled with approval from the Employer, which implies discretion and negotiation rather than a mandatory requirement."
UNITE_HE_0228,UNITE_HERE_Local362_SSP_Airport,31,"Moreover, use of unscheduled PTO may subject an employee to disciplinary action where the Employer has reason to suspect abuse.",SOFT,deontic:permission,2,Yes,SOFT,"employee, employer",,,"auto-openai:The sentence indicates that the use of unscheduled PTO may lead to disciplinary action, which is discretionary and not mandatory."
UNITE_HE_0196,UNITE_HERE_Local362_SSP_Airport,28,Tipped employees may voluntailry opt-out of breaks. 11.7 Early Release: All voluntary Early Releases will be done in seniority order consistent with efficient operations and business needs.,SOFT,deontic:permission,2,Yes,SOFT,"employee, operator",,,"auto-openai:The sentence indicates that tipped employees may voluntarily opt-out of breaks, which is discretionary and not mandatory."
UNITE_HE_0229,UNITE_HERE_Local362_SSP_Airport,31,(c) Workday Increments: Employees may take PTO in increments as small as one,SOFT,deontic:permission,2,Yes,SOFT,employees,min_increment=1,,"auto-openai:The sentence indicates that employees may take PTO in small increments, which is discretionary and allows for negotiation."
UNITE_HE_0180,UNITE_HERE_Local362_SSP_Airport,26,"The International Union will respond within thirty (30) working days, after which the Employer may submit the grievance to final and binding arbitration within twenty-one (21) additional calendar days.",SOFT,deontic:permission,2,Yes,HARD,"International Union, Employer","response_time=30working_days, arbitration_time=21calendar_days",,"auto-openai:The sentence specifies mandatory timeframes for responses and actions related to grievances, indicating a legally binding requirement."
UNITE_HE_0230,UNITE_HERE_Local362_SSP_Airport,31,"(e) Maximum Accrual: Employees may accrue up to a total of one hundred and sixty (160) hours of PTO at any one time, after which they cease accruing PTO until they have used sufficient PTO to allow them to continue accruing PTO.",SOFT,deontic:permission,2,Yes,SOFT,employees,max_hours=160,after which they cease accruing PTO until they have used sufficient PTO,"auto-openai:The sentence outlines a limit on PTO accrual that employees may reach, indicating a discretionary nature with conditions attached."
UNITE_HE_0174,UNITE_HERE_Local362_SSP_Airport,26,The remaining person shall be the arbitrator.,HARD,deontic:obligation,2,Yes,HARD,arbitrator,,,"auto-openai:The sentence specifies a mandatory action regarding the selection of an arbitrator, indicating a hard constraint."
UNITE_HE_0232,UNITE_HERE_Local362_SSP_Airport,32,(h) Holiday Pay: Employees required to work on a designated holiday shall be paid one and a half times (1 ½) their regular hourly rate for all hours worked on the holiday.,HARD,deontic:obligation,2,Yes,HARD,"employees, operator",empty string,empty string,"auto-openai:The sentence establishes a mandatory payment rate for employees working on holidays, indicating a legal obligation without discretion."
