sentence_id,source_doc,page_num,raw_text,predicted_type,signals,confidence_score,is_constraint,constraint_type,entities,threshold,exception,notes
CARPENTE_0045,Carpenters_PNW_AGC_2021_2024,7,"Rest Periods Employees shall be allowed a rest period of not less than 10 minutes, on the Employer’s time, for each four",HARD,deontic:obligation|threshold,3,Yes,HARD,"employees, employer",min_break=10min,,"auto-openai:The sentence specifies a mandatory rest period for employees, indicating a hard constraint with no discretion allowed."
CARPENTE_0127,Carpenters_PNW_AGC_2021_2024,13,"(7) consecutive hours of employment, except for lunch period at mid-shift, and shall be paid for at eight",HARD,deontic:obligation|exception,3,Yes,HARD,"operator, union",max_hours=7,lunch period at mid-shift,"auto-openai:The sentence specifies a mandatory limit on consecutive hours of employment, indicating a hard constraint with a defined exception for the lunch period."
CARPENTE_0065,Carpenters_PNW_AGC_2021_2024,9,"Layoff: When employees are laid off during normal office hours, they shall be paid in full immediately or if paid by direct deposit in an employee’s bank account the EFT transfer shall be initiated within a 24-hour period from the day of layoff or if this 24 hour period falls on a Saturday, Sunday or banking holiday, the employee’s funds will be deposited immediately on the very next banking work day after the layoff date.",HARD,deontic:obligation|threshold,3,Yes,HARD,"employees, employer",24_hours,"if this 24 hour period falls on a Saturday, Sunday or banking holiday","auto-openai:The sentence establishes a mandatory requirement for payment timing upon layoff, indicating no discretion in the payment process."
CARPENTE_0234,Carpenters_PNW_AGC_2021_2024,26,"(4) But when a Millwright leaves their place of residence to voluntarily seek employment in another area and makes himself/herself available to that area then the employee shall become subject to such local travel time, transportation and subsistence conditions that are applicable.",HARD,deontic:obligation|exception,3,Yes,HARD,"Millwright, local area, employment",,,"auto-openai:The sentence establishes a mandatory condition that employees must adhere to when seeking employment in another area, indicating a legal obligation."
CARPENTE_0244,Carpenters_PNW_AGC_2021_2024,27,All or any equipment furnished by the Employer may be charged against the employee subject to credit refund upon their return to the Employer regardless of worn condition.,SOFT,deontic:permission|exception,3,Yes,SOFT,"Employer, employee",,,"auto-openai:The sentence indicates that the employer may charge for equipment, which is discretionary and not legally mandatory."
CARPENTE_0056,Carpenters_PNW_AGC_2021_2024,8,Adjustments: No adjustment of disputed pay will be made unless the worker or the Union shall make a claim in writing to the Employer's representative fifteen (15) days from the pay period in question.,HARD,deontic:obligation|exception,3,Yes,HARD,"worker, Union, Employer",claim_period=15days,,"auto-openai:The sentence establishes a mandatory requirement for the worker or Union to submit a claim within a specified timeframe, indicating a hard constraint."
CARPENTE_0008,Carpenters_PNW_AGC_2021_2024,4,"Upon its expiration, this agreement shall continue from year to year, June 1 through May 31 of each year, by automatic renewal; unless changed, terminated or superseded by a successive principal agreement.",HARD,deontic:obligation|deontic:permission|exception,3,Yes,HARD,"operator, union",,"unless changed, terminated or superseded by a successive principal agreement","auto-openai:The sentence establishes a mandatory condition for the automatic renewal of the agreement, which is legally binding unless specific conditions are met."
CARPENTE_0022,Carpenters_PNW_AGC_2021_2024,5,"(3) Qualified applicants, reporting to the jobsite within twenty-four (24) hours after being ordered, must be put to work or paid the proper show-up time, unless the Union is notified of cancellation prior to referral.",HARD,deontic:obligation|exception,3,Yes,HARD,"applicants, union",max_hours=24,unless the Union is notified of cancellation prior to referral,"auto-openai:The sentence imposes a mandatory requirement for qualified applicants to be put to work or compensated if they report within a specified timeframe, indicating a hard constraint."
CARPENTE_0011,Carpenters_PNW_AGC_2021_2024,4,"Except by mutual written agreement, termination of this Agreement or any annual contract effectuated through automatic renewal, must to the exclusion of all other methods, be perfected by giving written ""Notice of Termination"" not later than sixty (60) nor more than ninety (90) days prior to the expiration date, whereupon the contract shall, on its expiration date, terminate.",HARD,deontic:obligation|deontic:obligation|exception,3,Yes,HARD,"operator, union","max_notice_period=90, min_notice_period=60",mutual written agreement,"auto-openai:The sentence specifies mandatory requirements for termination notice that must be followed, indicating a hard constraint."
CARPENTE_0105,Carpenters_PNW_AGC_2021_2024,12,(8) hours of continuous employment (except for meal period) shall constitute a day's work Monday through Friday of each week.,HARD,deontic:obligation|exception,3,Yes,HARD,"operator, union",max_hours=8,except for meal period,"auto-openai:The sentence establishes a mandatory requirement for the number of hours constituting a day's work, which is legally binding."
CARPENTE_0352,Carpenters_PNW_AGC_2021_2024,43,On Saturdays employees under pressure shall be paid 24 hours of time and one half or actual hours worked (under pressure) if less than 24 in a given day Overtime = 1 ½ X straight time c.,HARD,deontic:obligation|threshold,3,Yes,HARD,"employees, authority",max_hours=24,if less than 24 in a given day,"auto-openai:The sentence specifies a mandatory payment condition for employees working under pressure on Saturdays, indicating a hard constraint."
CARPENTE_0176,Carpenters_PNW_AGC_2021_2024,19,HANDLING OF HAZARDOUS WASTE MATERIALS: Personnel in all craft classifications subject to working inside a designated hazardous waste perimeter shall be eligible for compensation in accordance with the following group schedule relative to the level of hazardous waste as outlined in the specific Hazardous Waste Project Site Safety Plan.,HARD,deontic:obligation|exception,3,Yes,HARD,"personnel, hazardous waste, safety plan",,,"auto-openai:The sentence establishes a mandatory eligibility for compensation based on specific conditions related to hazardous waste, indicating a hard constraint."
CARPENTE_0110,Carpenters_PNW_AGC_2021_2024,12,"(e) In the event of a civil emergency such as, but not limited to, earthquakes, floods, or fires, starting time of the shift may be made to fit the emergency and eight",SOFT,deontic:permission|exception,3,Yes,SOFT,"operator, authority",,,"auto-openai:The sentence indicates that the starting time of the shift may be adjusted in response to a civil emergency, which implies discretion rather than a mandatory requirement."
CARPENTE_0257,Carpenters_PNW_AGC_2021_2024,28,"In the course of welding or burning or handling of hazardous or contaminated material, should they become damaged, the Employer will replace the damaged rainwear with new rain gear, provided the employee turns in their damaged rain gear to the Employer.",SOFT,deontic:preference,2,Yes,HARD,"Employer, employee",,provided the employee turns in their damaged rain gear to the Employer,"auto-openai:The sentence establishes a mandatory obligation for the Employer to replace damaged rain gear under specific conditions, indicating a hard constraint."
CARPENTE_0255,Carpenters_PNW_AGC_2021_2024,28,"On operations requiring boots higher than calf length, they shall be furnished by the Employer.",HARD,deontic:obligation,2,Yes,HARD,Employer,,,"auto-openai:The sentence imposes a mandatory requirement for the Employer to furnish specific types of boots, indicating a hard constraint."
CARPENTE_0256,Carpenters_PNW_AGC_2021_2024,28,The employee shall furnish his own calf height rubber boots when otherwise needed.,HARD,deontic:obligation,2,Yes,HARD,employee,,,"auto-openai:The sentence imposes a mandatory requirement on the employee to provide their own rubber boots, indicating a hard constraint."
CARPENTE_0236,Carpenters_PNW_AGC_2021_2024,26,"Bellevue Zone Pay (Effective June 1, 2022) a) The Bellevue Zone is defined as the area West I-405, East of 100th Avenue NE, North of Main Street, South of NE 12th street which includes a straight-line extension to a point that intersects with 100th Avenue NE. b) When parking is not reimbursed or provided a fixed rate of $1.50 per hour shall be paid for each hour worked on projects within this zone. 26 CARPENTERS 2021 - 2024",HARD,deontic:obligation,2,Yes,HARD,"operator, union",fixed_rate=1.50,when parking is not reimbursed or provided,"auto-openai:The sentence establishes a mandatory payment rate for work done in a specific zone under certain conditions, indicating a legally binding obligation."
CARPENTE_0258,Carpenters_PNW_AGC_2021_2024,29,DocuSign Envelope ID: A1F516DA-04D6-44FB-A938-17453C5DCF4B ARTICLE 2 RESIDENTIAL PROVISIONS The parties hereto agree that an agreement or agreements may be entered into by the Union with other parties covering residential construction.,SOFT,deontic:permission,2,No,NOT_CONSTRAINT,union,,,auto-openai:The sentence describes a potential agreement without imposing any mandatory requirements or restrictions.
CARPENTE_0233,Carpenters_PNW_AGC_2021_2024,26,"(3) Whenever a Millwright covered by a classification in this Agreement of required skill is not available within the immediate area to be dispatched to the Employer but is available from elsewhere within the bargaining area and the Employer authorizes their procurement, the Employer shall reimburse such workman in accordance with the above schedule from the city closest to their residence.",HARD,deontic:obligation,2,Yes,HARD,"Employer, Millwright",,if required skill is not available within the immediate area,"auto-openai:The sentence imposes a mandatory obligation on the Employer to reimburse the Millwright under specific conditions, indicating a hard constraint."
CARPENTE_0232,Carpenters_PNW_AGC_2021_2024,26,"(2) Millwrights who reside in the Aberdeen, Bellingham, Port Angeles, Mount Vernon, Olympia, Wenatchee, or Yakima areas, shall have their zone pay differential measured from their respective city center, whenever that distance to the job site is less than the distance from the job site to the closest dispatch city hall (Seattle, Tacoma or Everett).",HARD,deontic:obligation,2,Yes,HARD,"millwrights, city center, job site, dispatch city hall",,whenever that distance to the job site is less than the distance from the job site to the closest dispatch city hall,"auto-openai:The sentence establishes a mandatory rule for measuring zone pay differential for millwrights based on specific geographic criteria, indicating a hard constraint."
CARPENTE_0230,Carpenters_PNW_AGC_2021_2024,25,"(a) Millwrights’ zone pay differential shall be computed from Seattle City Hall, Tacoma City Hall, and Everett City Hall.",HARD,deontic:obligation,2,Yes,HARD,"millwrights, city hall, transit authority",,,"auto-openai:The sentence specifies a mandatory computation method for pay differentials, indicating a legally binding requirement."
CARPENTE_0229,Carpenters_PNW_AGC_2021_2024,25,"(b) Pile Drivers who reside in the Aberdeen, Bellingham, Mount Vernon, Olympia, Port Angeles, Wenatchee, or Yakima areas, shall have their zone pay differential measured from their respective city hall, whenever that distance to the job site is less than the distance from the job site to the closest dispatch city hall (Seattle, Tacoma or Everett).",HARD,deontic:obligation,2,Yes,HARD,"operator, union",,whenever that distance to the job site is less than the distance from the job site to the closest dispatch city hall,"auto-openai:The sentence establishes a mandatory condition for measuring zone pay differential based on specific geographic criteria, indicating a hard constraint."
CARPENTE_0227,Carpenters_PNW_AGC_2021_2024,25,Work in San Juan County shall be considered as a subsistence zone.,HARD,deontic:obligation,2,Yes,HARD,"operator, authority, union",,,"auto-openai:The sentence establishes a definitive classification of work zones, indicating a mandatory condition without discretion."
CARPENTE_0235,Carpenters_PNW_AGC_2021_2024,26,For the purpose of this section the Mercer and Royal Brougham boundaries will be straight line extensions to a point the straight line intersects Elliott Bay. b) When parking is not reimbursed or provided a fixed rate of $1.50 per hour shall be paid for each hour worked on projects within this zone.,HARD,deontic:obligation,2,Yes,HARD,"operator, authority, union",fixed_rate=1.50,when parking is not reimbursed or provided,"auto-openai:The sentence establishes a mandatory payment rate for work done in a specified zone under certain conditions, qualifying it as a hard constraint."
CARPENTE_0237,Carpenters_PNW_AGC_2021_2024,27,(a) The Business Representative shall have the right to designate in writing to the Employer a Journeyman Carpenter as a Steward on each of the Employer's projects.,HARD,deontic:obligation,2,Yes,HARD,"Employer, Business Representative, Journeyman Carpenter",,,"auto-openai:The sentence establishes a mandatory right for the Business Representative to designate a Steward, indicating a legally binding obligation."
CARPENTE_0254,Carpenters_PNW_AGC_2021_2024,28,"On subterranean water jobs such as tunnels, caissons, etc., rain gear and rubber boots with puncture-resistant insoles shall be furnished by the Employer.",HARD,deontic:obligation,2,Yes,HARD,Employer,,,"auto-openai:The sentence mandates that the Employer must provide specific safety gear, indicating a legally binding obligation."
CARPENTE_0253,Carpenters_PNW_AGC_2021_2024,28,"When working in toxic or radiation areas and where creosote and/or treated or oiled materials are handled, adequate time shall be allowed for cleaning up before lunch and before the end of the shift.",HARD,deontic:obligation,2,Yes,HARD,"operator, union",,,"auto-openai:The use of 'shall' indicates a legally mandatory requirement for adequate time to be allowed for cleaning up, making it a hard constraint."
CARPENTE_0252,Carpenters_PNW_AGC_2021_2024,28,Same to be situated close to the site of the work and shall not be used for storage of materials or equipment.,HARD,deontic:prohibition|deontic:obligation,2,Yes,HARD,"operator, authority",,,"auto-openai:The sentence uses 'shall not', indicating a legally mandatory restriction on the use of the site."
CARPENTE_0251,Carpenters_PNW_AGC_2021_2024,28,"An Employer shall furnish warm, dry, clean, change rooms of ample size equipped with heat, and adequate for drying clothes, lights when power is available and free of any sexually or ethnically offensive materials such as posters, drawings or other printed materials and with benches and tables away from direct contact with employees’ gear for use during lunch period.",HARD,deontic:obligation,2,Yes,HARD,"Employer, employees",,,auto-openai:The sentence uses 'shall' indicating a legally mandatory requirement for the employer to provide specific facilities for employees.
CARPENTE_0250,Carpenters_PNW_AGC_2021_2024,28,Tool Restrictions There shall be no restrictions on the full use of tools and equipment other than may be required by safety regulations.,HARD,deontic:obligation|deontic:permission,2,Yes,HARD,"operator, authority, union",,subject to safety regulations,"auto-openai:The sentence imposes a mandatory condition regarding the unrestricted use of tools, with the only limitation being safety regulations."
CARPENTE_0249,Carpenters_PNW_AGC_2021_2024,28,Employers may require a list of tools and work clothing so stored.,SOFT,deontic:permission,2,Yes,SOFT,employer,,,auto-openai:The use of 'may' indicates that the requirement is discretionary and can be negotiated.
CARPENTE_0248,Carpenters_PNW_AGC_2021_2024,27,It shall be the responsibility of the Employer for the reimbursement based on today's actual cost and the industrial standard of the Employees' tools and 27 CARPENTERS 2021 - 2024,HARD,deontic:obligation,2,Yes,HARD,"Employer, Employees",,,"auto-openai:The sentence imposes a mandatory responsibility on the Employer for reimbursement, indicating a legally binding obligation."
CARPENTE_0239,Carpenters_PNW_AGC_2021_2024,27,"If a Steward is terminated, the Business Representative may appoint another Steward from the remaining crew.",SOFT,deontic:permission,2,Yes,SOFT,"Steward, Business Representative, crew",,,"auto-openai:The sentence indicates a discretionary action that the Business Representative may take, classifying it as a soft constraint."
CARPENTE_0247,Carpenters_PNW_AGC_2021_2024,27,"Tool Storage The Employer shall furnish a suitable place; dry, clean and safe for keeping employees' tool kits and weather gear, separate from other trades and separate from company tools, and the same to be provided with a suitable lock, for protection of tools and gear, during non-working hours, and separate from alternate shifts.",HARD,deontic:obligation,2,Yes,HARD,"Employer, employees",,,"auto-openai:The sentence imposes a mandatory requirement on the Employer to provide specific storage conditions for employees' tools, using the term 'shall'."
CARPENTE_0241,Carpenters_PNW_AGC_2021_2024,27,"In addition to their other duties, the Steward shall have the right to take up a report once each week during working hours.",HARD,deontic:obligation,2,Yes,HARD,"Steward, union",,,"auto-openai:The sentence establishes a mandatory duty for the Steward to take up a report once each week during working hours, indicating a clear obligation."
CARPENTE_0242,Carpenters_PNW_AGC_2021_2024,27,This must be done as expeditiously as possible.,HARD,deontic:obligation,2,Yes,SOFT,"operator, authority, union",,,auto-openai:The phrase 'as expeditiously as possible' indicates a discretionary expectation rather than a mandatory requirement.
CARPENTE_0243,Carpenters_PNW_AGC_2021_2024,27,"(c) In the event it is found that a Steward is laid-off or discharged for performing their functions as a Steward, the Employer shall reinstate him/her with pay for all lost time as a result of such improper action.",HARD,deontic:obligation,2,Yes,HARD,"Employer, Steward",,,"auto-openai:The sentence mandates the Employer to reinstate a Steward with pay if they are laid-off or discharged for performing their functions, indicating a legally binding obligation."
CARPENTE_0246,Carpenters_PNW_AGC_2021_2024,27,The above equipment must be furnished by the Employers.,HARD,deontic:obligation,2,Yes,HARD,Employers,,,"auto-openai:The sentence imposes a mandatory requirement for the Employers to furnish equipment, indicating a hard constraint."
CARPENTE_0240,Carpenters_PNW_AGC_2021_2024,27,(b) The Steward shall be allowed reasonable time to perform their duties in insuring that the conditions of the Agreement are being adhered to and he/she shall be allowed time to advise the Business Representative of any alleged violations.,HARD,deontic:obligation,2,Yes,SOFT,"Steward, Business Representative, Agreement",,,"auto-openai:The sentence allows the Steward reasonable time to perform duties, indicating a discretionary nature rather than a mandatory requirement."
CARPENTE_0219,Carpenters_PNW_AGC_2021_2024,23,"Parties Bound It is further understood that Employers, who are parties to this Agreement, shall be bound by the terms and provisions of the Trust Funds and Plans as mentioned in Section 1 through 10 as though these Trust Funds and Plans were part of this Agreement.",HARD,deontic:obligation,2,Yes,HARD,"Employers, Trust Funds, Plans",,,"auto-openai:The sentence establishes a binding obligation for Employers regarding the Trust Funds and Plans, indicating a mandatory requirement."
CARPENTE_0226,Carpenters_PNW_AGC_2021_2024,24,Carpenters’ Zone Pay Zone pay differential shall be paid on jobs located outside of the free zone computed from the city hall of the following listed cities: Seattle Olympia Bellingham Auburn Bremerton Anacortes 24 CARPENTERS 2021 - 2024,HARD,deontic:obligation,2,Yes,HARD,union,,,"auto-openai:The sentence specifies a mandatory pay differential for carpenters, indicating a legally binding requirement without discretion."
CARPENTE_0225,Carpenters_PNW_AGC_2021_2024,24,"Payment of travel time on the return trip will be paid to all employees, including discharges and layoff; the only exception that shall apply will be as to those employees that remain on the job less than thirty (30) calendar days who voluntarily quit.",HARD,deontic:obligation,2,Yes,HARD,"employees, union",min_days=30,employees that remain on the job less than thirty (30) calendar days who voluntarily quit,auto-openai:The sentence establishes a mandatory payment obligation with a specific exception for employees who quit within a defined timeframe.
CARPENTE_0201,Carpenters_PNW_AGC_2021_2024,21,The details of the Carpenters Retirement Plan of Western Washington and the Amended Carpenters of Western Washington Individual Account Pension Plan established by the Trust Funds and these Trusts shall continue to be controlled and administered by Joint Boards of Trustees composed of equal representation of labor and management who are signators to the Trust Agreements of the aforesaid Trust Funds.,HARD,deontic:obligation,2,Yes,HARD,"labor, management, trustees",,,"auto-openai:The sentence establishes a mandatory governance structure for the retirement plans, indicating that it must be controlled and administered by Joint Boards of Trustees with equal representation, which is a legally binding requirement."
CARPENTE_0200,Carpenters_PNW_AGC_2021_2024,21,Contributions shall be made to the Carpenters Retirement Trust of Western Washington in the manner as set forth in the Trust Agreement of said Trust.,HARD,deontic:obligation,2,Yes,HARD,"operator, union",,,"auto-openai:The sentence mandates contributions to the retirement trust without any discretion, indicating a legally binding obligation."
CARPENTE_0199,Carpenters_PNW_AGC_2021_2024,21,Said contributions shall be for the benefit of employed or retired Carpenters who are working under or have retired under the Carpenters Retirement Plan of Western Washington and Amended Carpenters of Western Washington Individual Account Pension Plan.,HARD,deontic:obligation,2,Yes,HARD,"Carpenters, Carpenters Retirement Plan, Amended Carpenters of Western Washington Individual Account Pension Plan",,,"auto-openai:The sentence establishes a mandatory requirement for contributions to benefit employed or retired Carpenters, indicating a legally binding obligation."
CARPENTE_0198,Carpenters_PNW_AGC_2021_2024,21,"All Employers covered by this Agreement shall contribute a sum as listed in Schedule “A” herein for each compensable man hour of Carpenters, including supervisory employees when covered by this Agreement in work contained in the terms of this Agreement.",HARD,deontic:obligation,2,Yes,HARD,"Employer, Carpenters, supervisory employees",empty string,empty string,"auto-openai:The sentence imposes a mandatory obligation on employers to contribute a specified sum for each compensable man hour, indicating a hard constraint."
CARPENTE_0197,Carpenters_PNW_AGC_2021_2024,21,"Each Trustee appointed by the Union shall be a member of the Union and employed by the Union and each Management trustee shall be a salaried executive or officer of a signatory Employer, or an employee of an Employer association, on behalf of its member employers.",HARD,deontic:obligation,2,Yes,HARD,"Union, Employer",,,"auto-openai:The sentence establishes mandatory requirements for the appointment of Trustees, specifying that they must be members of the Union or employed by the Employer, which indicates a legally binding obligation."
CARPENTE_0196,Carpenters_PNW_AGC_2021_2024,21,The details of the Health and Security Plan established by this Trust Fund and this Trust Fund itself shall continue to be controlled and administered by a Joint Board of Trustees composed of equal representation of labor and management who are signators to the Trust Agreement of the aforesaid Trust Fund.,HARD,deontic:obligation,2,Yes,HARD,"labor, management, Joint Board of Trustees, Trust Fund",,,"auto-openai:The sentence establishes a mandatory governance structure for the Health and Security Plan, indicating that it must be controlled and administered by a Joint Board of Trustees with equal representation, which is a legally binding requirement."
CARPENTE_0195,Carpenters_PNW_AGC_2021_2024,21,"Health and Security It is agreed by the parties hereto that all employers covered by this Agreement shall contribute a sum as listed in Schedule ""A"" herein for each compensable man hour of Carpenters employed by Employers covered by this Agreement, which contribution shall be made to the Western Washington Carpenters-Employers Health and Security Trust Fund in the manner as set forth in the Trust Agreement of said Trust Fund.",HARD,deontic:obligation,2,Yes,HARD,"employers, trust fund",contribution_amount=Schedule A,,"auto-openai:The sentence imposes a mandatory obligation on employers to contribute a specified amount for each compensable man hour, indicating a legally binding requirement."
CARPENTE_0194,Carpenters_PNW_AGC_2021_2024,21,"It is further understood that should a trustee not meet the criteria, he/she must be replaced within thirty (30) days by the selection process of the respective parties, Labor/Management.",HARD,deontic:obligation|deontic:preference,2,Yes,HARD,"trustee, Labor/Management",replacement_time=30days,,"auto-openai:The sentence mandates that a trustee must be replaced within a specific timeframe if they do not meet the criteria, indicating a legally binding requirement."
CARPENTE_0193,Carpenters_PNW_AGC_2021_2024,21,The Union's trustee must be employed by and representing members of the Union.,HARD,deontic:obligation,2,Yes,HARD,union,,,"auto-openai:The sentence establishes a mandatory requirement for the Union's trustee to be employed by and represent Union members, indicating no discretion is allowed."
CARPENTE_0192,Carpenters_PNW_AGC_2021_2024,21,"DocuSign Envelope ID: A1F516DA-04D6-44FB-A938-17453C5DCF4B SCHEDULE ""B"" FRINGE BENEFITS The Employer also agrees to serve as a trustee on any or all trusts listed below when and if required, and in such cases, the Employer agrees that the trustee shall be a salaried executive or officer of the signatory Employer or the Employer association.",HARD,deontic:obligation,2,Yes,HARD,"Employer, trustee, trusts",,,"auto-openai:The sentence establishes a mandatory obligation for the Employer to serve as a trustee, indicating a legally binding requirement."
CARPENTE_0191,Carpenters_PNW_AGC_2021_2024,20,Pile Driver Crews The size of Pile Driver crews will be those established by area practice in each Pile Driver's union area and any dispute over such size of crews shall be handled by Union and Employer representatives having jurisdiction in that territory.,HARD,deontic:obligation,2,Yes,HARD,"Union, Employer",,,"auto-openai:The sentence establishes a mandatory requirement for the size of Pile Driver crews based on area practice, indicating a binding obligation for both parties."
CARPENTE_0190,Carpenters_PNW_AGC_2021_2024,20,"(b) On jobs of a technical nature, the Employer by mutual agreement with the local Business Representative may waive the above apprentice ratios on a job-by-job basis.",SOFT,deontic:permission,2,Yes,SOFT,"Employer, local Business Representative",,on a job-by-job basis,"auto-openai:The sentence indicates that the Employer may waive apprentice ratios with mutual agreement, which is discretionary and not legally mandatory."
